User_ID,Year,Country,Gender,Age_Group,Urban_Rural,Phone_Type,Fintech_Used,Use_Case_1,Use_Case_2,Monthly_Transactions,Avg_Transaction_Value,Barrier
U1285,2021,Kenya,Male,55+,Urban,Smartphone,Yes,P2P Transfers,Online Shopping,5,30.06,None
U1286,2015,Kenya,Other,25-34,Urban,Feature Phone,Yes,Business Use,P2P Transfers,5,8.78,None
U1287,2024,Zimbabwe,Male,55+,Rural,Feature Phone,Yes,Bill Payments,,7,13.85,None
U1288,2024,Zimbabwe,Female,25-34,Urban,Feature Phone,Yes,Online Shopping,Bill Payments,5,42.75,None
U1289,2017,Nigeria,Male,25-34,Rural,Smartphone,No,Airtime Top-up,P2P Transfers,0,0.0,Low Digital Literacy
U1290,2021,South Africa,Male,25-34,Urban,Feature Phone,Yes,P2P Transfers,,5,32.98,None
U1291,2024,Ghana,Female,35-44,Rural,Feature Phone,No,Online Shopping,Airtime Top-up,0,0.0,No Trust
U1292,2023,Nigeria,Female,18-24,Rural,Smartphone,No,Bill Payments,Airtime Top-up,0,0.0,Low Digital Literacy
U1293,2019,South Africa,Male,25-34,Rural,None,No,Business Use,Bill Payments,0,0.0,None
U1294,2020,Zimbabwe,Male,55+,Urban,Smartphone,Yes,Online Shopping,P2P Transfers,5,46.68,None
U1295,2019,Ghana,Female,18-24,Rural,Smartphone,No,P2P Transfers,,0,0.0,No Trust
U1296,2016,Nigeria,Female,18-24,Rural,Smartphone,Yes,P2P Transfers,Business Use,6,46.42,None
U1297,2015,Kenya,Male,18-24,Rural,Smartphone,Yes,Bill Payments,Airtime Top-up,2,5.45,None
U1298,2024,Uganda,Other,55+,Urban,Smartphone,Yes,Airtime Top-up,,3,39.36,None
U1299,2021,Uganda,Male,55+,Urban,Feature Phone,Yes,Airtime Top-up,Online Shopping,5,35.59,None
U1300,2019,Zimbabwe,Male,25-34,Urban,Smartphone,Yes,Business Use,,9,30.22,None
U1301,2024,Uganda,Male,45-54,Urban,Smartphone,No,Business Use,,0,0.0,No ID
U1302,2021,Nigeria,Female,25-34,Rural,Smartphone,No,Business Use,Bill Payments,0,0.0,No ID
U1303,2023,Kenya,Male,35-44,Urban,Smartphone,Yes,Online Shopping,,10,12.63,None
U1304,2025,Uganda,Male,55+,Rural,Smartphone,No,Online Shopping,Business Use,0,0.0,No ID
U1305,2018,Ghana,Female,45-54,Urban,Feature Phone,No,P2P Transfers,Bill Payments,0,0.0,No Trust
U1306,2022,Ghana,Male,18-24,Urban,Smartphone,Yes,P2P Transfers,Online Shopping,4,6.44,None
U1307,2024,Nigeria,Male,25-34,Rural,Smartphone,No,P2P Transfers,Business Use,0,0.0,No ID
U1308,2022,Tanzania,Male,35-44,Urban,Smartphone,Yes,P2P Transfers,,6,30.83,None
U1309,2016,Kenya,Male,35-44,Rural,Smartphone,Yes,Bill Payments,,4,10.05,None
U1310,2016,Kenya,Female,35-44,Rural,Smartphone,No,P2P Transfers,,0,0.0,No Smartphone
U1311,2015,Tanzania,Male,18-24,Urban,Smartphone,No,Airtime Top-up,,0,0.0,No Trust
U1312,2018,Zimbabwe,Female,25-34,Urban,Smartphone,No,P2P Transfers,,0,0.0,Poor Network
U1313,2024,Kenya,Male,25-34,Rural,Smartphone,No,Bill Payments,,0,0.0,Low Digital Literacy
U1314,2022,Zimbabwe,Male,35-44,Rural,Smartphone,No,Airtime Top-up,Online Shopping,0,0.0,No Trust
U1315,2020,Uganda,Male,18-24,Urban,Smartphone,Yes,Online Shopping,Bill Payments,6,41.97,None
U1316,2015,Zimbabwe,Male,55+,Urban,Feature Phone,No,Airtime Top-up,,0,0.0,Poor Network
U1317,2015,South Africa,Female,45-54,Urban,Feature Phone,Yes,Online Shopping,Airtime Top-up,5,8.54,None
U1318,2016,Kenya,Male,18-24,Rural,Feature Phone,Yes,Business Use,,7,17.17,None
U1319,2020,Ghana,Male,45-54,Urban,Feature Phone,Yes,Airtime Top-up,,5,20.23,None
U1320,2016,Ghana,Female,25-34,Urban,Smartphone,No,Airtime Top-up,Bill Payments,0,0.0,Low Digital Literacy
U1321,2022,Tanzania,Male,25-34,Urban,Smartphone,No,Online Shopping,P2P Transfers,0,0.0,No Smartphone
U1322,2016,Tanzania,Male,35-44,Urban,Feature Phone,Yes,Airtime Top-up,,6,48.62,None
U1323,2022,Tanzania,Female,25-34,Urban,Feature Phone,No,Business Use,,0,0.0,Low Digital Literacy
U1324,2020,Nigeria,Male,25-34,Urban,Feature Phone,Yes,Airtime Top-up,Business Use,5,29.72,None
U1325,2024,Uganda,Male,18-24,Rural,Feature Phone,No,Airtime Top-up,,0,0.0,Poor Network
U1326,2024,Zimbabwe,Female,35-44,Rural,Smartphone,No,Airtime Top-up,Business Use,0,0.0,No Trust
U1327,2018,Uganda,Female,45-54,Urban,Smartphone,No,Business Use,Online Shopping,0,0.0,Low Digital Literacy
U1328,2019,South Africa,Male,18-24,Urban,Smartphone,No,Airtime Top-up,P2P Transfers,0,0.0,Low Digital Literacy
U1329,2023,Kenya,Male,25-34,Urban,Feature Phone,No,Business Use,,0,0.0,No Smartphone
U1330,2025,Zimbabwe,Female,45-54,Urban,Feature Phone,Yes,Online Shopping,P2P Transfers,8,18.88,None
U1331,2022,South Africa,Female,25-34,Urban,Smartphone,No,Bill Payments,Business Use,0,0.0,Low Digital Literacy
U1332,2016,Ghana,Female,45-54,Urban,Smartphone,Yes,Bill Payments,,6,19.32,None
U1333,2022,Ghana,Female,18-24,Rural,Smartphone,Yes,P2P Transfers,Bill Payments,2,30.52,None
U1334,2015,Tanzania,Other,35-44,Rural,Smartphone,No,P2P Transfers,Airtime Top-up,0,0.0,No ID
U1335,2024,Uganda,Female,25-34,Rural,Feature Phone,Yes,Bill Payments,Airtime Top-up,2,15.4,None
U1336,2015,South Africa,Male,18-24,Urban,Smartphone,No,Bill Payments,Business Use,0,0.0,No Smartphone
U1337,2018,South Africa,Male,25-34,Urban,Feature Phone,Yes,P2P Transfers,Bill Payments,6,37.68,None
U1338,2025,Nigeria,Female,25-34,Urban,Smartphone,Yes,Bill Payments,,7,47.08,None
U1339,2022,Ghana,Male,18-24,Urban,Smartphone,No,Online Shopping,Business Use,0,0.0,No Trust
U1340,2023,Ghana,Male,35-44,Rural,Feature Phone,No,Business Use,P2P Transfers,0,0.0,No Trust
U1341,2021,Ghana,Female,25-34,Rural,Feature Phone,No,P2P Transfers,Airtime Top-up,0,0.0,No Smartphone
U1342,2021,Nigeria,Male,25-34,Rural,Smartphone,No,P2P Transfers,Airtime Top-up,0,0.0,No ID
U1343,2015,Nigeria,Male,18-24,Rural,Smartphone,No,Business Use,P2P Transfers,0,0.0,Poor Network
U1344,2016,South Africa,Female,18-24,Urban,Smartphone,Yes,Business Use,Airtime Top-up,6,40.7,None
U1345,2017,Kenya,Female,25-34,Urban,Smartphone,No,Airtime Top-up,,0,0.0,No Trust
U1346,2020,Nigeria,Female,25-34,Rural,Feature Phone,Yes,P2P Transfers,Airtime Top-up,5,34.54,None
U1347,2022,Nigeria,Male,18-24,Rural,Smartphone,Yes,Online Shopping,Airtime Top-up,4,14.3,None
U1348,2023,Tanzania,Male,45-54,Rural,None,No,Bill Payments,Airtime Top-up,0,0.0,No Smartphone
U1349,2017,Kenya,Male,45-54,Urban,Feature Phone,Yes,Online Shopping,,4,48.62,None
U1350,2019,Tanzania,Male,45-54,Urban,Smartphone,No,Bill Payments,Business Use,0,0.0,No Trust
U1351,2023,Uganda,Female,18-24,Rural,Smartphone,Yes,Bill Payments,,4,36.69,None
U1352,2015,Tanzania,Female,18-24,Urban,Smartphone,Yes,P2P Transfers,Airtime Top-up,4,23.21,None
U1353,2021,Zimbabwe,Male,25-34,Rural,Feature Phone,No,P2P Transfers,,0,0.0,No ID
U1354,2021,Nigeria,Male,35-44,Rural,Smartphone,No,Online Shopping,P2P Transfers,0,0.0,No Smartphone
U1355,2020,South Africa,Male,18-24,Urban,Feature Phone,No,Bill Payments,,0,0.0,No Trust
U1356,2018,Kenya,Female,18-24,Urban,Feature Phone,Yes,Online Shopping,P2P Transfers,6,47.27,None
U1357,2020,Zimbabwe,Male,25-34,Urban,Smartphone,No,Airtime Top-up,,0,0.0,No ID
U1358,2019,Nigeria,Male,25-34,Rural,Smartphone,Yes,Airtime Top-up,Bill Payments,3,24.11,None
U1359,2018,Uganda,Male,18-24,Rural,Smartphone,Yes,Bill Payments,,5,10.42,None
U1360,2019,Tanzania,Female,35-44,Rural,Feature Phone,No,Airtime Top-up,Bill Payments,0,0.0,Low Digital Literacy
U1361,2019,Nigeria,Female,25-34,Rural,Smartphone,Yes,Online Shopping,Business Use,5,44.29,None
U1362,2015,Ghana,Female,25-34,Urban,Feature Phone,No,Bill Payments,,0,0.0,Poor Network
U1363,2025,Tanzania,Female,18-24,Rural,Feature Phone,No,Bill Payments,,0,0.0,Low Digital Literacy
U1364,2016,Kenya,Male,45-54,Rural,Smartphone,No,Business Use,,0,0.0,No Smartphone
U1365,2015,Kenya,Other,25-34,Urban,Feature Phone,No,P2P Transfers,Business Use,0,0.0,Low Digital Literacy
U1366,2016,Nigeria,Female,18-24,Urban,Smartphone,No,P2P Transfers,Bill Payments,0,0.0,No Trust
U1367,2022,Ghana,Male,25-34,Rural,Smartphone,No,Business Use,,0,0.0,Poor Network
U1368,2024,Kenya,Male,45-54,Urban,Smartphone,No,P2P Transfers,Business Use,0,0.0,No ID
U1369,2025,Ghana,Female,25-34,Urban,Feature Phone,No,Bill Payments,,0,0.0,No Trust
U1370,2021,Uganda,Other,35-44,Urban,Smartphone,Yes,Bill Payments,,3,45.76,None
U1371,2025,Kenya,Male,18-24,Rural,Smartphone,No,Bill Payments,,0,0.0,No ID
U1372,2019,Uganda,Male,18-24,Urban,Smartphone,Yes,Airtime Top-up,,3,23.71,None
U1373,2022,Kenya,Female,35-44,Urban,Feature Phone,Yes,P2P Transfers,,5,17.46,None
U1374,2017,Uganda,Male,18-24,Urban,Smartphone,Yes,P2P Transfers,Online Shopping,6,43.74,None
U1375,2022,Uganda,Female,18-24,Urban,Feature Phone,Yes,Airtime Top-up,Business Use,3,36.37,None
U1376,2015,Kenya,Female,18-24,Urban,Smartphone,Yes,Airtime Top-up,,5,16.38,None
U1377,2018,Zimbabwe,Female,45-54,Rural,None,No,Bill Payments,P2P Transfers,0,0.0,None
U1378,2016,Kenya,Female,45-54,Urban,Smartphone,Yes,P2P Transfers,,3,10.55,None
U1379,2022,Nigeria,Male,25-34,Rural,Smartphone,Yes,Online Shopping,Business Use,4,48.82,None
U1380,2019,Tanzania,Male,25-34,Urban,Smartphone,No,Airtime Top-up,P2P Transfers,0,0.0,Low Digital Literacy
U1381,2015,Tanzania,Female,55+,Urban,Feature Phone,Yes,P2P Transfers,,2,49.08,None
U1382,2015,Kenya,Male,25-34,Urban,Feature Phone,No,P2P Transfers,Business Use,0,0.0,Low Digital Literacy
U1383,2017,Zimbabwe,Female,35-44,Urban,Smartphone,Yes,Business Use,,5,18.37,None
U1384,2022,Kenya,Female,35-44,Rural,Feature Phone,No,Bill Payments,Online Shopping,0,0.0,No Trust
U1385,2025,Ghana,Female,25-34,Rural,Feature Phone,No,Business Use,,0,0.0,Low Digital Literacy
U1386,2018,Zimbabwe,Female,25-34,Urban,Smartphone,No,Business Use,Online Shopping,0,0.0,No ID
U1387,2021,Ghana,Female,18-24,Urban,Smartphone,No,P2P Transfers,Business Use,0,0.0,No Smartphone
U1388,2024,Ghana,Female,25-34,Rural,Smartphone,Yes,Online Shopping,,3,9.4,None
U1389,2016,Ghana,Female,35-44,Urban,Smartphone,Yes,Business Use,,6,38.6,None
U1390,2018,Zimbabwe,Female,45-54,Urban,Smartphone,No,Business Use,,0,0.0,No Smartphone
U1391,2016,Ghana,Female,18-24,Urban,Smartphone,Yes,Bill Payments,Airtime Top-up,2,36.34,None
U1392,2023,Tanzania,Female,25-34,Rural,Smartphone,Yes,Business Use,,2,14.49,None
U1393,2019,Kenya,Female,18-24,Urban,Smartphone,Yes,Airtime Top-up,,3,8.37,None
U1394,2023,Nigeria,Male,35-44,Urban,Smartphone,Yes,P2P Transfers,,7,45.46,None
U1395,2020,Kenya,Female,35-44,Rural,Smartphone,Yes,Business Use,,1,10.09,None
U1396,2022,Ghana,Male,25-34,Rural,Smartphone,No,P2P Transfers,,0,0.0,No Smartphone
U1397,2022,Uganda,Female,25-34,Urban,Smartphone,No,Airtime Top-up,,0,0.0,No Trust
U1398,2017,South Africa,Female,25-34,Urban,Feature Phone,No,P2P Transfers,,0,0.0,No Smartphone
U1399,2017,Nigeria,Female,18-24,Urban,Smartphone,Yes,Airtime Top-up,,7,47.49,None
U1400,2021,Tanzania,Other,18-24,Rural,Smartphone,No,P2P Transfers,,0,0.0,Poor Network
U1401,2020,South Africa,Female,25-34,Urban,Smartphone,Yes,Airtime Top-up,Online Shopping,7,28.58,None
U1402,2019,Zimbabwe,Male,18-24,Rural,Smartphone,No,Airtime Top-up,,0,0.0,No ID
U1403,2018,Ghana,Male,35-44,Rural,Feature Phone,No,Business Use,Bill Payments,0,0.0,No Trust
U1404,2015,Zimbabwe,Male,18-24,Urban,Smartphone,Yes,Online Shopping,Bill Payments,10,29.55,None
U1405,2016,Tanzania,Female,18-24,Rural,Smartphone,No,Airtime Top-up,,0,0.0,No ID
U1406,2016,South Africa,Male,35-44,Urban,None,No,Business Use,Bill Payments,0,0.0,None
U1407,2020,Ghana,Female,18-24,Urban,Smartphone,Yes,Business Use,,11,40.23,None
U1408,2020,Tanzania,Female,18-24,Rural,Smartphone,Yes,Bill Payments,Online Shopping,3,38.74,None
U1409,2024,Ghana,Male,18-24,Urban,Smartphone,No,P2P Transfers,,0,0.0,Low Digital Literacy
U1410,2018,Tanzania,Other,25-34,Urban,Smartphone,No,P2P Transfers,Airtime Top-up,0,0.0,Low Digital Literacy
U1411,2015,Uganda,Male,25-34,Urban,Feature Phone,No,Bill Payments,P2P Transfers,0,0.0,Poor Network
U1412,2020,Uganda,Male,45-54,Rural,Smartphone,No,Online Shopping,,0,0.0,No Trust
U1413,2025,Uganda,Female,35-44,Urban,Smartphone,No,P2P Transfers,,0,0.0,No ID
U1414,2017,Zimbabwe,Male,18-24,Rural,Smartphone,Yes,Online Shopping,,3,9.17,None
U1415,2016,Nigeria,Male,25-34,Urban,Smartphone,Yes,Airtime Top-up,Online Shopping,6,11.34,None
U1416,2023,Uganda,Female,18-24,Rural,Feature Phone,Yes,Bill Payments,,7,7.75,None
U1417,2024,South Africa,Female,18-24,Urban,Smartphone,Yes,Online Shopping,Bill Payments,5,20.99,None
U1418,2016,South Africa,Male,25-34,Rural,Smartphone,Yes,Bill Payments,Business Use,4,12.04,None
U1419,2023,Nigeria,Female,35-44,Rural,Smartphone,Yes,Business Use,,8,20.74,None
U1420,2023,Nigeria,Female,18-24,Rural,Feature Phone,No,P2P Transfers,Airtime Top-up,0,0.0,Low Digital Literacy
U1421,2020,South Africa,Male,18-24,Urban,Feature Phone,No,Airtime Top-up,Bill Payments,0,0.0,No ID
U1422,2023,South Africa,Male,45-54,Urban,Feature Phone,Yes,P2P Transfers,Online Shopping,4,10.01,None
U1423,2025,Kenya,Female,35-44,Urban,Feature Phone,No,Business Use,,0,0.0,No Smartphone
U1424,2015,Kenya,Female,25-34,Urban,Smartphone,No,Airtime Top-up,,0,0.0,No ID
U1425,2025,Tanzania,Female,35-44,Urban,Feature Phone,Yes,P2P Transfers,,7,6.81,None
U1426,2021,Tanzania,Male,35-44,Rural,Feature Phone,No,P2P Transfers,,0,0.0,No Smartphone
U1427,2016,Kenya,Male,25-34,Urban,Smartphone,No,Airtime Top-up,,0,0.0,Low Digital Literacy
U1428,2022,Nigeria,Male,18-24,Urban,Smartphone,No,Online Shopping,Bill Payments,0,0.0,Poor Network
U1429,2016,Uganda,Female,18-24,Rural,Feature Phone,Yes,Bill Payments,Online Shopping,2,33.28,None
U1430,2018,Tanzania,Other,45-54,Urban,Smartphone,No,Online Shopping,,0,0.0,No Trust
U1431,2024,Nigeria,Female,35-44,Urban,Feature Phone,Yes,P2P Transfers,Business Use,5,11.44,None
U1432,2017,Zimbabwe,Female,25-34,Rural,Smartphone,Yes,P2P Transfers,Airtime Top-up,3,9.24,None
U1433,2015,Nigeria,Other,25-34,Rural,Feature Phone,Yes,Business Use,,7,47.79,None
U1434,2019,Nigeria,Female,25-34,Rural,Feature Phone,Yes,Airtime Top-up,,5,20.31,None
U1435,2023,Tanzania,Female,35-44,Urban,Smartphone,No,Bill Payments,Airtime Top-up,0,0.0,No Smartphone
U1436,2021,South Africa,Female,25-34,Urban,Feature Phone,No,Airtime Top-up,P2P Transfers,0,0.0,No Smartphone
U1437,2021,South Africa,Female,25-34,Rural,Smartphone,No,Online Shopping,,0,0.0,No Trust
U1438,2019,Nigeria,Male,35-44,Rural,Smartphone,Yes,Bill Payments,P2P Transfers,3,29.52,None
U1439,2024,Ghana,Other,18-24,Rural,Smartphone,Yes,Bill Payments,Business Use,2,20.51,None
U1440,2020,South Africa,Male,25-34,Urban,Smartphone,No,Online Shopping,Bill Payments,0,0.0,Poor Network
U1441,2023,Kenya,Male,25-34,Urban,Smartphone,Yes,Online Shopping,,5,27.35,None
U1442,2021,Nigeria,Female,45-54,Urban,Smartphone,Yes,Online Shopping,,4,50.0,None
U1443,2022,Kenya,Male,45-54,Rural,Feature Phone,Yes,Business Use,,7,28.58,None
U1444,2016,Kenya,Other,25-34,Urban,Smartphone,Yes,Business Use,P2P Transfers,5,15.77,None
U1445,2019,Uganda,Male,18-24,Urban,Feature Phone,No,Business Use,,0,0.0,Poor Network
U1446,2024,Nigeria,Male,25-34,Urban,Feature Phone,Yes,Bill Payments,,5,49.55,None
U1447,2023,Zimbabwe,Female,18-24,Urban,Smartphone,No,Bill Payments,,0,0.0,No ID
U1448,2025,Nigeria,Female,45-54,Urban,Feature Phone,No,Bill Payments,P2P Transfers,0,0.0,Poor Network
U1449,2020,Zimbabwe,Female,25-34,Urban,Smartphone,Yes,P2P Transfers,,7,34.03,None
U1450,2023,Ghana,Male,25-34,Urban,Smartphone,No,Bill Payments,Airtime Top-up,0,0.0,Low Digital Literacy
U1451,2017,Ghana,Female,35-44,Urban,Smartphone,Yes,P2P Transfers,Online Shopping,7,37.47,None
U1452,2024,Tanzania,Male,45-54,Urban,Smartphone,Yes,Bill Payments,,7,11.45,None
U1453,2015,Ghana,Male,18-24,Urban,Smartphone,Yes,Business Use,,5,38.02,None
U1454,2022,Kenya,Female,35-44,Rural,Smartphone,No,Bill Payments,,0,0.0,No ID
U1455,2022,Uganda,Male,25-34,Rural,Smartphone,No,Online Shopping,,0,0.0,No Trust
U1456,2021,Uganda,Other,25-34,Urban,Smartphone,No,Business Use,Airtime Top-up,0,0.0,Low Digital Literacy
U1457,2018,South Africa,Female,25-34,Urban,Feature Phone,No,Bill Payments,,0,0.0,Low Digital Literacy
U1458,2017,South Africa,Female,18-24,Urban,Smartphone,No,Airtime Top-up,,0,0.0,No Smartphone
U1459,2023,Nigeria,Female,18-24,Rural,Feature Phone,No,Business Use,,0,0.0,No ID
U1460,2019,Uganda,Female,18-24,Rural,Smartphone,No,P2P Transfers,,0,0.0,No Trust
U1461,2022,Ghana,Female,35-44,Rural,Feature Phone,No,Business Use,,0,0.0,Poor Network
U1462,2021,Kenya,Female,25-34,Urban,None,No,Business Use,P2P Transfers,0,0.0,No ID
U1463,2021,South Africa,Male,45-54,Rural,Feature Phone,No,P2P Transfers,Airtime Top-up,0,0.0,No Trust
U1464,2024,Zimbabwe,Female,25-34,Urban,Smartphone,Yes,Airtime Top-up,,5,33.19,None
U1465,2024,Kenya,Male,18-24,Rural,Smartphone,Yes,P2P Transfers,Airtime Top-up,3,46.97,None
U1466,2021,Nigeria,Male,35-44,Rural,None,No,Online Shopping,Bill Payments,0,0.0,No ID
U1467,2021,South Africa,Female,18-24,Urban,Smartphone,No,Online Shopping,Bill Payments,0,0.0,Poor Network
U1468,2022,Kenya,Female,25-34,Urban,Smartphone,Yes,Bill Payments,,3,23.39,None
U1469,2025,Ghana,Female,55+,Urban,Smartphone,Yes,Online Shopping,Bill Payments,4,46.2,None
U1470,2018,Uganda,Male,18-24,Urban,Smartphone,No,Airtime Top-up,,0,0.0,No ID
U1471,2023,Kenya,Male,25-34,Rural,Smartphone,No,Online Shopping,Bill Payments,0,0.0,No ID
U1472,2016,Zimbabwe,Male,35-44,Rural,Smartphone,Yes,P2P Transfers,,4,13.93,None
U1473,2015,South Africa,Male,18-24,Urban,Feature Phone,Yes,P2P Transfers,,3,23.23,None
U1474,2019,Nigeria,Male,25-34,Rural,Smartphone,No,Business Use,,0,0.0,No Smartphone
U1475,2019,Uganda,Female,25-34,Rural,None,No,Bill Payments,Online Shopping,0,0.0,None
U1476,2015,Nigeria,Female,55+,Rural,Feature Phone,No,Airtime Top-up,Bill Payments,0,0.0,Poor Network
U1477,2017,Kenya,Female,35-44,Urban,Smartphone,Yes,Online Shopping,,5,48.84,None
U1478,2021,Kenya,Female,55+,Rural,Feature Phone,No,Business Use,P2P Transfers,0,0.0,No ID
U1479,2022,Ghana,Male,35-44,Urban,Smartphone,Yes,Airtime Top-up,Business Use,6,5.76,None
U1480,2018,South Africa,Female,45-54,Rural,Feature Phone,No,Airtime Top-up,P2P Transfers,0,0.0,No Trust
U1481,2022,Kenya,Female,25-34,Rural,Smartphone,Yes,Online Shopping,,6,15.09,None
U1482,2015,South Africa,Male,25-34,Rural,Feature Phone,No,Airtime Top-up,,0,0.0,Poor Network
U1483,2025,Nigeria,Male,45-54,Rural,Feature Phone,No,P2P Transfers,Online Shopping,0,0.0,No ID
U1484,2017,Uganda,Female,18-24,Urban,Feature Phone,No,Business Use,Airtime Top-up,0,0.0,No Trust
U1485,2020,Ghana,Male,35-44,Rural,Smartphone,Yes,Online Shopping,,2,28.69,None
U1486,2024,Zimbabwe,Male,45-54,Urban,Feature Phone,No,Online Shopping,Bill Payments,0,0.0,Low Digital Literacy
U1487,2022,Zimbabwe,Female,18-24,Urban,Smartphone,No,Airtime Top-up,,0,0.0,Low Digital Literacy
U1488,2024,South Africa,Female,25-34,Urban,Smartphone,Yes,Online Shopping,Business Use,2,8.09,None
U1489,2024,Kenya,Male,18-24,Urban,Smartphone,No,Airtime Top-up,Business Use,0,0.0,No ID
U1490,2015,Nigeria,Female,18-24,Urban,Smartphone,No,Bill Payments,,0,0.0,No Trust
U1491,2018,Uganda,Male,25-34,Rural,Feature Phone,No,P2P Transfers,,0,0.0,Poor Network
U1492,2015,Ghana,Female,25-34,Urban,Feature Phone,Yes,Online Shopping,Business Use,6,24.47,None
U1493,2020,Ghana,Female,25-34,Urban,Smartphone,Yes,P2P Transfers,Online Shopping,8,46.35,None
U1494,2019,Uganda,Female,25-34,Urban,Smartphone,No,Bill Payments,,0,0.0,Low Digital Literacy
U1495,2019,Uganda,Female,45-54,Rural,Feature Phone,No,Airtime Top-up,Online Shopping,0,0.0,Poor Network
U1496,2022,Tanzania,Female,35-44,Urban,Smartphone,Yes,P2P Transfers,,5,6.91,None
U1497,2016,Kenya,Female,18-24,Rural,Feature Phone,No,Airtime Top-up,,0,0.0,No Trust
U1498,2020,Tanzania,Female,25-34,Rural,Smartphone,No,Airtime Top-up,Business Use,0,0.0,Poor Network
U1499,2021,Zimbabwe,Female,25-34,Urban,Smartphone,Yes,Airtime Top-up,,2,35.73,None
U1500,2022,Tanzania,Female,35-44,Urban,Smartphone,No,Business Use,Online Shopping,0,0.0,No ID
U1501,2017,Nigeria,Female,25-34,Urban,Smartphone,No,Business Use,,0,0.0,No ID
U1502,2020,South Africa,Male,18-24,Rural,Feature Phone,Yes,Bill Payments,,5,44.65,None
U1503,2024,Uganda,Female,18-24,Rural,Smartphone,Yes,Online Shopping,,8,12.14,None
U1504,2017,Uganda,Female,18-24,Urban,Feature Phone,Yes,Airtime Top-up,P2P Transfers,6,35.18,None
U1505,2016,Zimbabwe,Male,18-24,Urban,Smartphone,No,Online Shopping,Airtime Top-up,0,0.0,No ID
U1506,2024,Ghana,Female,25-34,Urban,Smartphone,Yes,Airtime Top-up,,4,20.41,None
U1507,2023,Ghana,Female,25-34,Rural,Smartphone,Yes,Airtime Top-up,Business Use,3,20.42,None
U1508,2022,Tanzania,Female,25-34,Urban,Smartphone,No,Online Shopping,Bill Payments,0,0.0,Low Digital Literacy
U1509,2019,Tanzania,Male,25-34,Urban,Smartphone,Yes,P2P Transfers,,4,25.07,None
U1510,2020,Kenya,Female,25-34,Urban,Feature Phone,No,Airtime Top-up,,0,0.0,Low Digital Literacy
U1511,2024,Kenya,Male,25-34,Urban,Smartphone,Yes,P2P Transfers,Bill Payments,6,27.42,None
U1512,2016,Nigeria,Female,18-24,Urban,Smartphone,No,Bill Payments,,0,0.0,No Trust
U1513,2016,Kenya,Male,18-24,Rural,Smartphone,Yes,P2P Transfers,,8,35.62,None
U1514,2015,Zimbabwe,Female,25-34,Urban,Smartphone,Yes,Online Shopping,,4,44.11,None
U1515,2023,Uganda,Male,55+,Urban,Feature Phone,Yes,Business Use,P2P Transfers,4,10.3,None
U1516,2017,Tanzania,Female,18-24,Rural,Smartphone,Yes,Airtime Top-up,,2,30.22,None
U1517,2025,Uganda,Female,35-44,Rural,Smartphone,No,Business Use,,0,0.0,Poor Network
U1518,2020,Uganda,Female,25-34,Urban,Smartphone,No,Business Use,,0,0.0,Low Digital Literacy
U1519,2021,Ghana,Male,25-34,Urban,Feature Phone,No,Online Shopping,,0,0.0,No Trust
U1520,2024,Ghana,Female,18-24,Urban,Smartphone,No,Bill Payments,Online Shopping,0,0.0,No Trust
U1521,2023,Tanzania,Other,25-34,Rural,Smartphone,Yes,Airtime Top-up,P2P Transfers,6,25.6,None
U1522,2024,Ghana,Female,25-34,Urban,None,No,Bill Payments,,0,0.0,None
U1523,2015,Tanzania,Female,25-34,Urban,Feature Phone,Yes,P2P Transfers,,2,13.85,None
U1524,2015,Ghana,Female,45-54,Rural,Smartphone,Yes,Bill Payments,,6,8.32,None
U1525,2025,South Africa,Female,25-34,Urban,None,No,Airtime Top-up,Online Shopping,0,0.0,None
U1526,2023,Uganda,Female,18-24,Urban,Smartphone,No,P2P Transfers,Business Use,0,0.0,No Trust
U1527,2025,Nigeria,Male,25-34,Rural,Feature Phone,Yes,Bill Payments,,8,48.34,None
U1528,2025,Zimbabwe,Male,35-44,Rural,Feature Phone,No,P2P Transfers,Online Shopping,0,0.0,No ID
U1529,2016,Kenya,Female,18-24,Rural,Feature Phone,No,Business Use,,0,0.0,No ID
